time,logger,level,message,exception
2012-01-09 09:45:08.1000,Raven.Database.DocumentDatabase,Debug,Executing batched commands in a single transaction,
2012-01-09 09:45:08.1000,Raven.Database.DocumentDatabase,Debug,Putting a document with key: reservations/1 and etag ,
2012-01-09 09:45:08.1000,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'reservations/1', update: False, ",
2012-01-09 09:45:08.1000,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 17 - step 1/2,
2012-01-09 09:45:08.1000,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 18 - step 2/2,
2012-01-09 09:45:08.1000,Raven.Database.DocumentDatabase,Debug,Successfully executed 1 commands,
2012-01-09 09:45:08.1000,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 18, currentWorkCounter: 18, will wait for additional work",
2012-01-09 09:45:08.1000,Raven.Database.Server.HttpServer,Debug,Request #  60: POST    -     2 ms - <default>  - 200 - /bulk_docs,
2012-01-09 09:45:08.1000,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 18, currentWorkCounter: 18, will wait for additional work",
2012-01-09 09:45:08.1000,Raven.Database.Server.HttpServer,Debug,"	PUT reservations/1
",
2012-01-09 09:45:08.1110,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 18, currentWorkCounter: 18, will wait for additional work",
2012-01-09 09:45:08.1110,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Indexing 1 documents for index: Raven/DocumentsByEntityName,
2012-01-09 09:45:08.1110,Raven.Database.Indexing.Index.Indexing,Debug,"Index 'Raven/DocumentsByEntityName' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:reservations/1> indexed,omitNorms<Tag:Reservations> indexed,omitNorms<LastModified:20120109144508100>>",
2012-01-09 09:45:08.1290,Raven.Database.Indexing.Index.Indexing,Debug,Indexed 1 documents for Raven/DocumentsByEntityName,
2012-01-09 09:45:08.1290,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 19 - step 1/2,
2012-01-09 09:45:08.1290,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 20 - step 2/2,
2012-01-09 09:45:08.1290,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 20, currentWorkCounter: 20, will wait for additional work",
2012-01-09 09:45:08.1290,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 20, currentWorkCounter: 20, will wait for additional work",
2012-01-09 09:45:08.2580,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 20, currentWorkCounter: 20, will wait for additional work",
2012-01-09 09:45:08.2580,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 20, currentWorkCounter: 20, will wait for additional work",
2012-01-09 09:45:13.6173,Raven.Database.Server.HttpServer,Debug,Request #  61: GET     -     0 ms - <default>  - 200 - /docs/?start=0&pageSize=15&startsWith=/&noCache=1752976847,
2012-01-09 09:45:13.6313,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'reservations/1' was found,
2012-01-09 09:45:13.6313,Raven.Database.Server.HttpServer,Debug,Request #  62: GET     -     1 ms - <default>  - 200 - /docs/reservations/1?noCache=428281804,
2012-01-09 09:45:13.6973,Raven.Database.Server.HttpServer,Debug,Request #  63: GET     -     0 ms - <default>  - 200 - /docs/?start=0&pageSize=15&startsWith=reservations/1/&noCache=-1185137107,
2012-01-09 09:45:14.4943,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'reservations/1' was found,
2012-01-09 09:45:19.5706,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'reservations/1' was found,
2012-01-09 09:45:24.6339,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'reservations/1' was found,
2012-01-09 09:45:27.7441,Raven.Database.Server.HttpServer,Debug,Request #  64: GET     -    71 ms - <default>  - 200 - /stats?noCache=-1315542538,
2012-01-09 09:45:29.6732,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'reservations/1' was found,
2012-01-09 09:45:34.7155,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'reservations/1' was found,
2012-01-09 09:45:39.7688,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'reservations/1' was found,
2012-01-09 09:45:44.8111,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'reservations/1' was found,
2012-01-09 09:45:49.8673,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'reservations/1' was found,
2012-01-09 09:45:54.9396,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'reservations/1' was found,
2012-01-09 09:45:59.9799,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'reservations/1' was found,
2012-01-09 09:46:05.0202,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'reservations/1' was found,
2012-01-09 09:46:10.0795,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'reservations/1' was found,
2012-01-09 09:46:15.1478,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'reservations/1' was found,
2012-01-09 09:46:20.2261,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'reservations/1' was found,
2012-01-09 09:46:20.2961,Raven.Database.Server.HttpServer,Debug,Request #  65: GET     -    70 ms - <default>  - 200 - /stats?noCache=1063629926,
2012-01-09 09:46:25.2954,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'reservations/1' was found,
2012-01-09 09:46:26.3614,Raven.Database.Server.HttpServer,Debug,Request #  66: GET     -    30 ms - <default>  - 200 - /stats?noCache=-1515776669,
2012-01-09 09:46:30.3527,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'reservations/1' was found,
2012-01-09 09:46:35.4240,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'reservations/1' was found,
2012-01-09 09:46:40.4682,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'reservations/1' was found,
2012-01-09 09:46:45.5215,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'reservations/1' was found,
2012-01-09 09:46:50.5668,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'reservations/1' was found,
2012-01-09 09:46:55.6041,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'reservations/1' was found,
2012-01-09 09:47:00.6584,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'reservations/1' was found,
2012-01-09 09:47:05.7107,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'reservations/1' was found,
2012-01-09 09:47:10.7510,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'reservations/1' was found,
2012-01-09 09:47:15.7933,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'reservations/1' was found,
2012-01-09 09:47:20.8506,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'reservations/1' was found,
2012-01-09 09:47:25.8908,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'reservations/1' was found,
2012-01-09 09:47:29.0000,Raven.Database.Server.HttpServer,Debug,Request #  67: GET     -    85 ms - <default>  - 200 - /stats?noCache=-1143123593,
2012-01-09 09:47:30.9491,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'reservations/1' was found,
2012-01-09 09:47:36.9975,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'reservations/1' was found,
2012-01-09 09:47:42.0698,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'reservations/1' was found,
2012-01-09 09:47:48.1211,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'reservations/1' was found,
2012-01-09 09:47:51.2493,Raven.Database.Server.HttpServer,Debug,Request #  68: GET     -   100 ms - <default>  - 200 - /stats?noCache=1383890173,
2012-01-09 09:47:54.1755,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'reservations/1' was found,
2012-01-09 09:47:57.2486,Raven.Database.Server.HttpServer,Debug,Request #  69: GET     -    64 ms - <default>  - 200 - /stats?noCache=-1592180108,
2012-01-09 09:48:00.2128,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'reservations/1' was found,
2012-01-09 09:48:05.2691,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'reservations/1' was found,
2012-01-09 09:48:06.6542,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Hilo/RoomTypes' was not found,
2012-01-09 09:48:06.6542,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2012-01-09 09:48:06.6542,Raven.Database.Server.HttpServer,Debug,Request #  70: GET     -     0 ms - <default>  - 404 - /docs/Raven/Hilo/RoomTypes,
2012-01-09 09:48:06.6542,Raven.Database.Server.HttpServer,Debug,Request #  71: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations,
2012-01-09 09:48:06.7542,Raven.Database.DocumentDatabase,Debug,Putting a document with key: Raven/Hilo/RoomTypes and etag 00000000-0000-0000-0000-000000000000,
2012-01-09 09:48:06.7542,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'Raven/Hilo/RoomTypes', update: False, ",
2012-01-09 09:48:06.7542,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 21 - step 1/2,
2012-01-09 09:48:06.7542,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 22 - step 2/2,
2012-01-09 09:48:06.7542,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 22, currentWorkCounter: 22, will wait for additional work",
2012-01-09 09:48:06.7542,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 22, currentWorkCounter: 22, will wait for additional work",
2012-01-09 09:48:06.7542,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 22, currentWorkCounter: 22, will wait for additional work",
2012-01-09 09:48:06.7542,Raven.Database.Server.HttpServer,Debug,Request #  72: PUT     -     3 ms - <default>  - 201 - /docs/Raven/Hilo/RoomTypes,
2012-01-09 09:48:06.7542,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Indexing 1 documents for index: Raven/DocumentsByEntityName,
2012-01-09 09:48:06.7542,Raven.Database.Indexing.Index.Indexing,Debug,Indexed 0 documents for Raven/DocumentsByEntityName,
2012-01-09 09:48:06.7602,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 23 - step 1/2,
2012-01-09 09:48:06.7602,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 24 - step 2/2,
2012-01-09 09:48:06.7602,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 24, currentWorkCounter: 24, will wait for additional work",
2012-01-09 09:48:06.7602,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 24, currentWorkCounter: 24, will wait for additional work",
2012-01-09 09:48:06.7602,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 24, currentWorkCounter: 24, will wait for additional work",
2012-01-09 09:48:06.7602,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 24, currentWorkCounter: 24, will wait for additional work",
2012-01-09 09:48:06.8382,Raven.Database.DocumentDatabase,Debug,Executing batched commands in a single transaction,
2012-01-09 09:48:06.8382,Raven.Database.DocumentDatabase,Debug,Putting a document with key: RoomTypes/1 and etag ,
2012-01-09 09:48:06.8382,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'RoomTypes/1', update: False, ",
2012-01-09 09:48:06.8382,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 25 - step 1/2,
2012-01-09 09:48:06.8382,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 26 - step 2/2,
2012-01-09 09:48:06.8382,Raven.Database.DocumentDatabase,Debug,Successfully executed 1 commands,
2012-01-09 09:48:06.8382,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 26, currentWorkCounter: 26, will wait for additional work",
2012-01-09 09:48:06.8382,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 26, currentWorkCounter: 26, will wait for additional work",
2012-01-09 09:48:06.8382,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Indexing 1 documents for index: Raven/DocumentsByEntityName,
2012-01-09 09:48:06.8382,Raven.Database.Server.HttpServer,Debug,Request #  73: POST    -     2 ms - <default>  - 200 - /bulk_docs,
2012-01-09 09:48:06.8382,Raven.Database.Indexing.Index.Indexing,Debug,"Index 'Raven/DocumentsByEntityName' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:roomtypes/1> indexed,omitNorms<Tag:RoomTypes> indexed,omitNorms<LastModified:20120109144806839>>",
2012-01-09 09:48:06.8382,Raven.Database.Server.HttpServer,Debug,"	PUT RoomTypes/1
",
2012-01-09 09:48:06.8582,Raven.Database.Indexing.Index.Indexing,Debug,Indexed 1 documents for Raven/DocumentsByEntityName,
2012-01-09 09:48:06.8582,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 27 - step 1/2,
2012-01-09 09:48:06.8582,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 28 - step 2/2,
2012-01-09 09:48:06.8582,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 28, currentWorkCounter: 28, will wait for additional work",
2012-01-09 09:48:06.8582,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 28, currentWorkCounter: 28, will wait for additional work",
2012-01-09 09:48:06.8732,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 28, currentWorkCounter: 28, will wait for additional work",
2012-01-09 09:48:06.8732,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 28, currentWorkCounter: 28, will wait for additional work",
2012-01-09 09:48:08.4543,Raven.Database.Server.HttpServer,Debug,Request #  74: GET     -   134 ms - <default>  - 200 - /stats?noCache=-1374387177,
2012-01-09 09:48:10.3384,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'reservations/1' was found,
2012-01-09 09:48:15.4097,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'reservations/1' was found,
2012-01-09 09:48:21.4410,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'reservations/1' was found,
2012-01-09 09:48:26.4813,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'reservations/1' was found,
2012-01-09 09:48:31.5056,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'reservations/1' was found,
2012-01-09 09:48:32.4926,Raven.Database.DocumentDatabase,Debug,Putting a document with key: reservations/1 and etag 00000000-0000-0100-0000-000000000004,
2012-01-09 09:48:32.4926,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'reservations/1', update: True, ",
2012-01-09 09:48:32.4926,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 29 - step 1/2,
2012-01-09 09:48:32.4926,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 30 - step 2/2,
2012-01-09 09:48:32.4926,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 30, currentWorkCounter: 30, will wait for additional work",
2012-01-09 09:48:32.4926,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 30, currentWorkCounter: 30, will wait for additional work",
2012-01-09 09:48:32.5016,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Indexing 1 documents for index: Raven/DocumentsByEntityName,
2012-01-09 09:48:32.4926,Raven.Database.Server.HttpServer,Debug,Request #  75: PUT     -    11 ms - <default>  - 201 - /docs/reservations/1,
2012-01-09 09:48:32.5016,Raven.Database.Indexing.Index.Indexing,Debug,"Index 'Raven/DocumentsByEntityName' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:reservations/1> indexed,omitNorms<Tag:Reservations> indexed,omitNorms<LastModified:20120109144832497>>",
2012-01-09 09:48:32.5327,Raven.Database.Indexing.Index.Indexing,Debug,Indexed 1 documents for Raven/DocumentsByEntityName,
2012-01-09 09:48:32.5327,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 31 - step 1/2,
2012-01-09 09:48:32.5327,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 32 - step 2/2,
2012-01-09 09:48:32.5327,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 32, currentWorkCounter: 32, will wait for additional work",
2012-01-09 09:48:32.5327,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 32, currentWorkCounter: 32, will wait for additional work",
2012-01-09 09:48:32.5577,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 32, currentWorkCounter: 32, will wait for additional work",
2012-01-09 09:48:32.5577,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 32, currentWorkCounter: 32, will wait for additional work",
2012-01-09 09:48:32.5667,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'reservations/1' was found,
2012-01-09 09:48:32.5667,Raven.Database.Server.HttpServer,Debug,Request #  76: GET     -     1 ms - <default>  - 200 - /docs/reservations/1?noCache=1455168449,
2012-01-09 09:48:32.6237,Raven.Database.Server.HttpServer,Debug,Request #  77: GET     -     0 ms - <default>  - 200 - /docs/?start=0&pageSize=15&startsWith=reservations/1/&noCache=1884897761,
2012-01-09 09:48:36.5929,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'reservations/1' was found,
2012-01-09 09:48:42.2382,Raven.Database.Server.HttpServer,Debug,Request #  78: GET     -     0 ms - <default>  - 200 - /docs/?start=0&pageSize=15&startsWith=/&noCache=-2115312814,
2012-01-09 09:48:42.2522,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'roomtypes/1' was found,
2012-01-09 09:48:42.2522,Raven.Database.Server.HttpServer,Debug,Request #  79: GET     -     0 ms - <default>  - 200 - /docs/roomtypes/1?noCache=854322099,
2012-01-09 09:48:42.3062,Raven.Database.Server.HttpServer,Debug,Request #  80: GET     -     0 ms - <default>  - 200 - /docs/?start=0&pageSize=15&startsWith=roomtypes/1/&noCache=1100215422,
2012-01-09 09:48:42.6262,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'roomtypes/1' was found,
2012-01-09 09:48:46.6045,Raven.Database.Server.HttpServer,Debug,Request #  81: GET     -     0 ms - <default>  - 200 - /docs/?start=0&pageSize=15&startsWith=/&noCache=235613339,
2012-01-09 09:48:46.6195,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'reservations/1' was found,
2012-01-09 09:48:46.6195,Raven.Database.Server.HttpServer,Debug,Request #  82: GET     -     0 ms - <default>  - 200 - /docs/reservations/1?noCache=-1573747296,
2012-01-09 09:48:46.6555,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'reservations/1' was found,
2012-01-09 09:48:46.6785,Raven.Database.Server.HttpServer,Debug,Request #  83: GET     -     0 ms - <default>  - 200 - /docs/?start=0&pageSize=15&startsWith=reservations/1/&noCache=1197035127,
2012-01-09 09:48:50.7027,Raven.Database.Server.HttpServer,Debug,Request #  84: GET     -     0 ms - <default>  - 200 - /docs/?start=0&pageSize=15&startsWith=/&noCache=627710202,
2012-01-09 09:48:50.7257,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'roomtypes/1231' was not found,
2012-01-09 09:48:50.7257,Raven.Database.Server.HttpServer,Debug,Request #  85: GET     -     0 ms - <default>  - 404 - /docs/roomtypes/1231?noCache=-1987640060,
2012-01-09 09:49:41.2516,Raven.Database.Server.HttpServer,Debug,Request #  86: GET     -    28 ms - <default>  - 200 - /stats?noCache=890797696,
2012-01-09 09:50:01.5867,Raven.Database.Server.HttpServer,Debug,Request #  87: GET     -    95 ms - <default>  - 200 - /stats?noCache=1269093360,
2012-01-09 09:51:11.2537,Raven.Database.Server.HttpServer,Debug,Request #  88: GET     -    88 ms - <default>  - 200 - /stats?noCache=-856992667,
2012-01-09 09:51:20.4313,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:51:20.4313,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2012-01-09 09:51:20.4313,Raven.Database.Server.HttpServer,Debug,Request #  89: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations,
2012-01-09 09:51:20.4313,Raven.Database.Server.HttpServer,Debug,Request #  90: GET     -     0 ms - <default>  - 200 - /docs/rooms/1,
2012-01-09 09:51:20.5913,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Double Bed' was not found,
2012-01-09 09:51:20.5913,Raven.Database.Server.HttpServer,Debug,Request #  91: GET     -     0 ms - <default>  - 404 - /docs/Double%20Bed,
2012-01-09 09:51:28.9057,Raven.Database.Server.HttpServer,Debug,Request #  92: GET     -     0 ms - <default>  - 200 - /docs/?start=0&pageSize=15&startsWith=/&noCache=456164546,
2012-01-09 09:51:28.9217,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:51:28.9227,Raven.Database.Server.HttpServer,Debug,Request #  93: GET     -     0 ms - <default>  - 200 - /docs/rooms/1?noCache=666904758,
2012-01-09 09:51:28.9787,Raven.Database.Server.HttpServer,Debug,Request #  94: GET     -     0 ms - <default>  - 200 - /docs/?start=0&pageSize=15&startsWith=rooms/1/&noCache=997420231,
2012-01-09 09:51:29.4288,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:51:34.5281,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:51:37.9953,Raven.Database.DocumentDatabase,Debug,Putting a document with key: rooms/1 and etag 00000000-0000-0100-0000-000000000002,
2012-01-09 09:51:37.9953,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'rooms/1', update: True, ",
2012-01-09 09:51:37.9953,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 33 - step 1/2,
2012-01-09 09:51:37.9953,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 34 - step 2/2,
2012-01-09 09:51:37.9953,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 34, currentWorkCounter: 34, will wait for additional work",
2012-01-09 09:51:37.9953,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 34, currentWorkCounter: 34, will wait for additional work",
2012-01-09 09:51:37.9953,Raven.Database.Server.HttpServer,Debug,Request #  95: PUT     -     1 ms - <default>  - 201 - /docs/rooms/1,
2012-01-09 09:51:37.9953,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 34, currentWorkCounter: 34, will wait for additional work",
2012-01-09 09:51:37.9953,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Indexing 1 documents for index: Raven/DocumentsByEntityName,
2012-01-09 09:51:37.9953,Raven.Database.Indexing.Index.Indexing,Debug,"Index 'Raven/DocumentsByEntityName' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:rooms/1> indexed,omitNorms<Tag:Rooms> indexed,omitNorms<LastModified:20120109145137995>>",
2012-01-09 09:51:38.0193,Raven.Database.Indexing.Index.Indexing,Debug,Indexed 1 documents for Raven/DocumentsByEntityName,
2012-01-09 09:51:38.0193,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 35 - step 1/2,
2012-01-09 09:51:38.0193,Raven.Database.Indexing.WorkContext,Debug,Incremented work counter to 36 - step 2/2,
2012-01-09 09:51:38.0193,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 36, currentWorkCounter: 36, will wait for additional work",
2012-01-09 09:51:38.0193,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 36, currentWorkCounter: 36, will wait for additional work",
2012-01-09 09:51:38.0363,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 36, currentWorkCounter: 36, will wait for additional work",
2012-01-09 09:51:38.0363,Raven.Database.Indexing.WorkContext,Debug,"Not work was found, workerWorkCounter: 36, currentWorkCounter: 36, will wait for additional work",
2012-01-09 09:51:38.0563,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:51:38.0563,Raven.Database.Server.HttpServer,Debug,Request #  96: GET     -     0 ms - <default>  - 200 - /docs/rooms/1?noCache=982817719,
2012-01-09 09:51:38.1223,Raven.Database.Server.HttpServer,Debug,Request #  97: GET     -     1 ms - <default>  - 200 - /docs/?start=0&pageSize=15&startsWith=rooms/1/&noCache=381420911,
2012-01-09 09:51:40.4824,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:51:40.4824,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2012-01-09 09:51:40.4824,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'roomtypes/1' was found,
2012-01-09 09:51:40.4824,Raven.Database.Server.HttpServer,Debug,Request #  98: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations,
2012-01-09 09:51:40.4824,Raven.Database.Server.HttpServer,Debug,Request # 100: GET     -     0 ms - <default>  - 200 - /docs/roomtypes/1,
2012-01-09 09:51:40.4824,Raven.Database.Server.HttpServer,Debug,Request #  99: GET     -     1 ms - <default>  - 200 - /docs/rooms/1,
2012-01-09 09:51:40.5634,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:51:46.6058,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:51:51.7830,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:51:52.8651,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:51:52.8651,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2012-01-09 09:51:52.8651,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'roomtypes/1' was found,
2012-01-09 09:51:52.8651,Raven.Database.Server.HttpServer,Debug,Request # 101: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations,
2012-01-09 09:51:52.8651,Raven.Database.Server.HttpServer,Debug,Request # 103: GET     -     0 ms - <default>  - 200 - /docs/roomtypes/1,
2012-01-09 09:51:52.8651,Raven.Database.Server.HttpServer,Debug,Request # 102: GET     -     0 ms - <default>  - 200 - /docs/rooms/1,
2012-01-09 09:51:56.9913,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
2012-01-09 09:52:03.0117,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'rooms/1' was found,
